player_id,from_club_id,to_club_id,transfer_date,year
368891,2861,1025,2021-08-26,2021
400831,336,2457,2021-08-26,2021
471936,173,44,2021-08-26,2021
496745,5817,3522,2021-08-26,2021
532776,415,15,2021-08-26,2021
612065,6195,172,2021-08-26,2021
91849,16,368,2021-08-25,2021
125103,42,86,2021-08-25,2021
146258,24,65,2021-08-25,2021
163053,36,3205,2021-08-25,2021
197642,641,1091,2021-08-25,2021
203961,1283,2696,2021-08-25,2021
238407,23826,681,2021-08-25,2021
315865,46,749,2021-08-25,2021
318077,11,430,2021-08-25,2021
334835,40,398,2021-08-25,2021
354741,150,714,2021-08-25,2021
364133,162,5,2021-08-25,2021
431698,800,276,2021-08-25,2021
481084,366,1049,2021-08-25,2021
517894,44,13,2021-08-25,2021
581121,1075,8024,2021-08-25,2021
63342,234,11282,2021-08-24,2021
173859,631,800,2021-08-24,2021
182923,1025,449,2021-08-24,2021
291941,720,2457,2021-08-24,2021
309393,252,10,2021-08-24,2021
312374,3840,833,2021-08-24,2021
329813,29,336,2021-08-24,2021
384553,39,3,2021-08-24,2021
412513,2727,607,2021-08-24,2021
553217,385,1455,2021-08-24,2021
572879,2671,47,2021-08-24,2021
142031,33,1531,2021-08-23,2021
245078,244,294,2021-08-23,2021
298975,430,244,2021-08-23,2021
309393,800,252,2021-08-23,2021
393241,317,403,2021-08-23,2021
464446,1025,190,2021-08-23,2021
507700,985,1123,2021-08-23,2021
539065,1162,932,2021-08-23,2021
612496,13,3329,2021-08-23,2021
196095,294,82,2021-08-22,2021
307800,269,23,2021-08-22,2021
309393,252,800,2021-08-22,2021
323713,1096,2727,2021-08-22,2021
505219,985,703,2021-08-22,2021
130365,12,5,2021-08-21,2021
143559,33,430,2021-08-21,2021
197473,130,1390,2021-08-21,2021
337725,430,58,2021-08-21,2021
481692,1091,2672,2021-08-21,2021
627228,281,1075,2021-08-21,2021
647950,141,172,2021-08-21,2021
14044,984,29,2021-08-20,2021
51736,1005,2722,2021-08-20,2021
166683,12321,1108,2021-08-20,2021
238947,3522,2722,2021-08-20,2021
264063,660,16239,2021-08-20,2021
316264,418,11,2021-08-20,2021
319160,1038,3709,2021-08-20,2021
361254,543,368,2021-08-20,2021
427568,350,11,2021-08-20,2021
443726,3008,903,2021-08-20,2021
461951,114,24245,2021-08-20,2021
484988,1421,415,2021-08-20,2021
487829,430,2239,2021-08-20,2021
495601,714,1084,2021-08-20,2021
511815,543,2282,2021-08-20,2021
536520,12,2282,2021-08-20,2021
58993,603,1032,2021-08-19,2021
65278,12,398,2021-08-19,2021
113133,430,150,2021-08-19,2021
127181,162,13,2021-08-19,2021
176354,36,19789,2021-08-19,2021
181778,631,1041,2021-08-19,2021
194549,4083,380,2021-08-19,2021
204201,141,11688,2021-08-19,2021
213980,660,83678,2021-08-19,2021
226073,13,1082,2021-08-19,2021
228433,15,720,2021-08-19,2021
228940,1075,11282,2021-08-19,2021
236471,36,1010,2021-08-19,2021
250683,6195,4083,2021-08-19,2021
340524,336,6912,2021-08-19,2021
345746,18,4795,2021-08-19,2021
355816,281,33,2021-08-19,2021
355861,989,1050,2021-08-19,2021
415642,3,3325,2021-08-19,2021
548111,1050,12321,2021-08-19,2021
578392,533,42,2021-08-19,2021
121985,12,6195,2021-08-18,2021
179184,631,114,2021-08-18,2021
182688,11282,449,2021-08-18,2021
187105,10,200,2021-08-18,2021
190284,86,60,2021-08-18,2021
196829,58,403,2021-08-18,2021
265088,6574,506,2021-08-18,2021
282615,6890,7160,2021-08-18,2021
386786,79,33,2021-08-18,2021
577590,417,3329,2021-08-18,2021
73517,1123,989,2021-08-17,2021
174694,368,683,2021-08-17,2021
197751,1390,1047,2021-08-17,2021
215649,2919,4083,2021-08-17,2021
240497,19789,152,2021-08-17,2021
283227,865,415,2021-08-17,2021
285323,60,273,2021-08-17,2021
331726,631,12,2021-08-17,2021
344474,294,2503,2021-08-17,2021
367464,336,16795,2021-08-17,2021
387160,3725,2293,2021-08-17,2021
392570,6574,4083,2021-08-17,2021
453704,5358,1148,2021-08-17,2021
560903,3329,1465,2021-08-17,2021
618809,13,331,2021-08-17,2021
159088,89,15,2021-08-16,2021
257097,31,350,2021-08-16,2021
335225,1050,714,2021-08-16,2021
369258,86,2778,2021-08-16,2021
388820,33,6646,2021-08-16,2021
51894,6890,114,2021-08-15,2021
162079,16795,1244,2021-08-15,2021
170646,86,368,2021-08-15,2021
288853,6993,83678,2021-08-15,2021
296366,16239,60551,2021-08-15,2021
28396,12,46,2021-08-14,2021
111376,172,20,2021-08-14,2021
164770,418,985,2021-08-14,2021
321528,383,46,2021-08-14,2021
330208,252,4171,2021-08-14,2021
569366,162,79,2021-08-14,2021
613725,36,20,2021-08-14,2021
60957,385,80,2021-08-13,2021
99331,180,1003,2021-08-13,2021
172202,499,6,2021-08-13,2021
182711,2425,3205,2021-08-13,2021
265078,543,749,2021-08-13,2021
278531,6195,749,2021-08-13,2021
340329,11,762,2021-08-13,2021
502298,2282,968,2021-08-13,2021
542690,379,289,2021-08-13,2021
722371,660,6993,2021-08-13,2021
68410,86,10,2021-08-12,2021
96341,46,631,2021-08-12,2021
118287,1003,114,2021-08-12,2021
189151,868,2832,2021-08-12,2021
413118,855,347,2021-08-12,2021
413605,2282,607,2021-08-12,2021
432852,468,385,2021-08-12,2021
451677,1091,1123,2021-08-12,2021
457673,2722,1005,2021-08-12,2021
536507,162,1095,2021-08-12,2021
57598,41,105,2021-08-11,2021
193867,1005,749,2021-08-11,2021
206947,681,367,2021-08-11,2021
225744,1519,41274,2021-08-11,2021
248271,114,11688,2021-08-11,2021
297194,940,1244,2021-08-11,2021
329630,2293,2727,2021-08-11,2021
380919,601,28643,2021-08-11,2021
405398,418,237,2021-08-11,2021
422951,190,141,2021-08-11,2021
504849,1237,3948,2021-08-11,2021
199953,449,252,2021-08-10,2021
203412,130,449,2021-08-10,2021
235347,3609,1083,2021-08-10,2021
289272,681,367,2021-08-10,2021
342702,58,317,2021-08-10,2021
367284,1237,512,2021-08-10,2021
388165,1158,1148,2021-08-10,2021
422355,5,24,2021-08-10,2021
495625,418,2687,2021-08-10,2021
506189,677,2288,2021-08-10,2021
538998,583,40,2021-08-10,2021
742611,3209,7160,2021-08-10,2021
197470,5,607,2021-08-09,2021
243225,749,3522,2021-08-09,2021
279009,167,44,2021-08-09,2021
284010,4,10,2021-08-09,2021
296397,44,167,2021-08-09,2021
340251,20,36,2021-08-09,2021
404384,33,520,2021-08-09,2021
412959,234,798,2021-08-09,2021
435228,3522,749,2021-08-09,2021
476701,3329,336,2021-08-09,2021
496706,4171,2698,2021-08-09,2021
537566,3426,369,2021-08-09,2021
203842,800,3522,2021-08-08,2021
262939,12321,1531,2021-08-08,2021
342046,985,405,2021-08-08,2021
181768,130,252,2021-08-07,2021
205677,862,8970,2021-08-07,2021
236997,683,2420,2021-08-07,2021
269171,38,820,2021-08-07,2021
271098,1010,703,2021-08-07,2021
321204,383,317,2021-08-07,2021
557939,1184,7179,2021-08-07,2021
55000,2921,380,2021-08-06,2021
263236,167,826,2021-08-06,2021
294767,449,3205,2021-08-06,2021
321146,6992,6993,2021-08-06,2021
324344,3,317,2021-08-06,2021
344588,124,2578,2021-08-06,2021
347594,1160,5358,2021-08-06,2021
355915,800,148,2021-08-06,2021
355915,506,800,2021-08-06,2021
524285,44,18,2021-08-06,2021
530131,3999,3385,2021-08-06,2021
569376,290,415,2021-08-06,2021
599203,2698,121,2021-08-06,2021
11530,667,3205,2021-08-05,2021
117481,48726,16239,2021-08-05,2021
203460,405,281,2021-08-05,2021
251303,86,1096,2021-08-05,2021
361032,499,3205,2021-08-05,2021
371021,281,3840,2021-08-05,2021
404851,10690,53646,2021-08-05,2021
465955,583,417,2021-08-05,2021
485706,41,1082,2021-08-05,2021
528833,23826,410,2021-08-05,2021
676318,985,1108,2021-08-05,2021
88721,82,10484,2021-08-04,2021
124884,1090,3911,2021-08-04,2021
134294,180,405,2021-08-04,2021
188436,862,8970,2021-08-04,2021
207571,979,60949,2021-08-04,2021
237436,5724,206,2021-08-04,2021
250464,1269,1063,2021-08-04,2021
348425,121,3205,2021-08-04,2021
355915,800,506,2021-08-04,2021
387626,15,405,2021-08-04,2021
387745,369,206,2021-08-04,2021
412932,1090,162,2021-08-04,2021
461701,2410,932,2021-08-04,2021
527966,1050,5358,2021-08-04,2021
552223,46,724,2021-08-04,2021
584548,2441,553,2021-08-04,2021
606752,24,33,2021-08-04,2021
724033,653,30120,2021-08-04,2021
25508,416,252,2021-08-03,2021
40204,148,371,2021-08-03,2021
45333,873,371,2021-08-03,2021
241527,1038,380,2021-08-03,2021
274484,1041,1095,2021-08-03,2021
314944,2503,40,2021-08-03,2021
404383,336,3329,2021-08-03,2021
435648,27,58,2021-08-03,2021
467434,18,475,2021-08-03,2021
502289,157,601,2021-08-03,2021
550179,1465,2990,2021-08-03,2021
199369,5358,3709,2021-08-02,2021
203516,1531,472,2021-08-02,2021
280575,82,80,2021-08-02,2021
315208,868,1467,2021-08-02,2021
358166,252,12,2021-08-02,2021
429915,2282,968,2021-08-02,2021
186172,641,3840,2021-08-01,2021
448981,232,2696,2021-08-01,2021
503212,2420,2425,2021-08-01,2021
620076,589,44006,2021-08-01,2021
211727,232,3725,2021-07-31,2021
221958,157,294,2021-07-31,2021
325223,2969,1095,2021-07-31,2021
344069,65,39,2021-07-31,2021
386552,1420,380,2021-07-31,2021
448628,5358,940,2021-07-31,2021
459655,276,800,2021-07-31,2021
487843,5,2722,2021-07-31,2021
297645,6574,749,2021-07-30,2021
335721,1237,11,2021-07-30,2021
344393,336,605,2021-07-30,2021
355370,1095,7775,2021-07-30,2021
386126,6890,2381,2021-07-30,2021
419062,660,3592,2021-07-30,2021
425028,1108,2448,2021-07-30,2021
441170,336,114,2021-07-30,2021
443222,331,1435,2021-07-30,2021
740732,23611,48726,2021-07-30,2021
120629,583,379,2021-07-29,2021
204049,868,2293,2021-07-29,2021
275935,114,449,2021-07-29,2021
334425,2741,75231,2021-07-29,2021
335461,543,7179,2021-07-29,2021
399369,29,43,2021-07-29,2021
469787,11282,141,2021-07-29,2021
569387,1416,1005,2021-07-29,2021
52119,873,141,2021-07-28,2021
92947,368,714,2021-07-28,2021
116648,931,631,2021-07-28,2021
167556,2740,338,2021-07-28,2021
260827,1041,873,2021-07-28,2021
340339,1049,1301,2021-07-28,2021
346499,1123,1110,2021-07-28,2021
366723,338,60551,2021-07-28,2021
399553,2861,1159,2021-07-28,2021
433584,6195,8970,2021-07-28,2021
660342,252,8970,2021-07-28,2021
46104,162,44,2021-07-27,2021
47713,873,969,2021-07-27,2021
187291,133,798,2021-07-27,2021
205655,798,1160,2021-07-27,2021
296963,41231,49702,2021-07-27,2021
326029,383,16,2021-07-27,2021
336960,130,800,2021-07-27,2021
353775,865,3840,2021-07-27,2021
370791,383,417,2021-07-27,2021
403569,124,2760,2021-07-27,2021
457422,46,4083,2021-07-27,2021
496357,855,7775,2021-07-27,2021
504073,336,7179,2021-07-27,2021
596446,399,989,2021-07-27,2021
616631,800,380,2021-07-27,2021
752691,23611,61825,2021-07-27,2021
111630,148,368,2021-07-26,2021
127160,33,3840,2021-07-26,2021
249513,989,681,2021-07-26,2021
475413,273,141,2021-07-26,2021
537382,368,148,2021-07-26,2021
170934,180,417,2021-07-24,2021
195488,148,931,2021-07-24,2021
206386,15,932,2021-07-24,2021
244192,800,148,2021-07-24,2021
265763,347,2861,2021-07-24,2021
279455,31,931,2021-07-24,2021
345590,6574,235,2021-07-24,2021
371141,417,2282,2021-07-24,2021
392881,252,1429,2021-07-24,2021
404912,121,3725,2021-07-24,2021
447221,33,2832,2021-07-24,2021
468036,265,443,2021-07-24,2021
787776,2740,6992,2021-07-24,2021
81649,2381,18303,2021-07-23,2021
126687,430,10484,2021-07-23,2021
129679,3368,1244,2021-07-23,2021
164913,416,294,2021-07-23,2021
166563,49364,3592,2021-07-23,2021
185245,44,16704,2021-07-23,2021
261504,1533,12321,2021-07-23,2021
289432,1096,3329,2021-07-23,2021
314965,294,2919,2021-07-23,2021
359247,371,354,2021-07-23,2021
364237,720,1108,2021-07-23,2021
381714,41231,2696,2021-07-23,2021
401173,16,985,2021-07-23,2021
470831,338,16239,2021-07-23,2021
497221,3592,55686,2021-07-23,2021
524031,60551,820,2021-07-23,2021
539436,338,16239,2021-07-23,2021
631821,338,6992,2021-07-23,2021
694355,465,2451,2021-07-23,2021
127108,762,1108,2021-07-22,2021
211325,512,605,2021-07-22,2021
259025,1158,10484,2021-07-22,2021
344072,415,3522,2021-07-22,2021
360520,200,132,2021-07-22,2021
461843,368,2448,2021-07-22,2021
463613,273,499,2021-07-22,2021
623331,660,6993,2021-07-22,2021
644771,2282,15,2021-07-22,2021
725356,2477,18303,2021-07-22,2021
74641,126,449,2021-07-21,2021
176412,60551,3592,2021-07-21,2021
193592,16704,58,2021-07-21,2021
216608,2381,152,2021-07-21,2021
244491,506,1047,2021-07-21,2021
248936,48332,48726,2021-07-21,2021
258987,2698,371,2021-07-21,2021
277607,1268,33,2021-07-21,2021
328658,371,1148,2021-07-21,2021
396532,338,6992,2021-07-21,2021
434358,1160,347,2021-07-21,2021
461670,338,6992,2021-07-21,2021
567735,23611,18105,2021-07-21,2021
626475,338,6992,2021-07-21,2021
631819,338,6992,2021-07-21,2021
723621,338,6992,2021-07-21,2021
724969,121,11127,2021-07-21,2021
748838,338,6992,2021-07-21,2021
33873,989,29,2021-07-20,2021
45494,873,1132,2021-07-20,2021
56523,1268,235,2021-07-20,2021
61842,873,29,2021-07-20,2021
85528,276,410,2021-07-20,2021
107775,24,89,2021-07-20,2021
124422,2381,127,2021-07-20,2021
155964,83678,18303,2021-07-20,2021
167491,749,252,2021-07-20,2021
222813,31,720,2021-07-20,2021
241923,4171,276,2021-07-20,2021
282250,1160,273,2021-07-20,2021
295313,31,89,2021-07-20,2021
330659,12,417,2021-07-20,2021
338672,46,252,2021-07-20,2021
421637,865,1148,2021-07-20,2021
427572,2698,3729,2021-07-20,2021
492313,800,467,2021-07-20,2021
40034,79,24,2021-07-19,2021
152733,11282,3205,2021-07-19,2021
256718,234,306,2021-07-19,2021
272278,127,79,2021-07-19,2021
293998,924,7775,2021-07-19,2021
314678,418,5,2021-07-19,2021
370287,14589,41231,2021-07-19,2021
381967,58,11,2021-07-19,2021
392966,800,380,2021-07-19,2021
395234,995,1420,2021-07-19,2021
419119,23611,10690,2021-07-19,2021
481116,347,2715,2021-07-19,2021
27389,1049,667,2021-07-18,2021
253316,855,126,2021-07-18,2021
296422,162,5,2021-07-18,2021
354909,252,1390,2021-07-18,2021
392757,631,873,2021-07-18,2021
82442,631,5,2021-07-17,2021
88680,4171,2919,2021-07-17,2021
163048,252,4171,2021-07-17,2021
213268,1237,234,2021-07-17,2021
286415,12,244,2021-07-17,2021
358422,3426,1063,2021-07-17,2021
390304,1025,8970,2021-07-17,2021
110366,472,2441,2021-07-16,2021
129554,234,610,2021-07-16,2021
149579,39722,3524,2021-07-16,2021
159372,379,398,2021-07-16,2021
178313,162,667,2021-07-16,2021
182079,868,3205,2021-07-16,2021
212216,2420,2425,2021-07-16,2021
226169,19789,11282,2021-07-16,2021
226958,6418,868,2021-07-16,2021
251680,331,1084,2021-07-16,2021
274694,2441,4083,2021-07-16,2021
282727,131,16795,2021-07-16,2021
314288,281,82,2021-07-16,2021
338629,3,82,2021-07-16,2021
450168,3691,49702,2021-07-16,2021
532775,1041,417,2021-07-16,2021
730126,48726,1095,2021-07-16,2021
746695,2778,273,2021-07-16,2021
56354,190,369,2021-07-15,2021
112930,33,58,2021-07-15,2021
249994,683,543,2021-07-15,2021
271335,833,605,2021-07-15,2021
411287,533,65,2021-07-15,2021
495666,11,244,2021-07-15,2021
556385,276,410,2021-07-15,2021
569390,1158,1160,2021-07-15,2021
85295,3302,367,2021-07-14,2021
105653,833,2832,2021-07-14,2021
113045,1244,265,2021-07-14,2021
258482,800,1390,2021-07-14,2021
296741,33,499,2021-07-14,2021
315858,5,583,2021-07-14,2021
352392,244,667,2021-07-14,2021
379979,27,65,2021-07-14,2021
395083,46,1421,2021-07-14,2021
409344,1090,417,2021-07-14,2021
568318,443,2696,2021-07-14,2021
45026,543,12,2021-07-13,2021
64000,368,683,2021-07-13,2021
149729,46,294,2021-07-13,2021
168163,2293,589,2021-07-13,2021
242284,2282,703,2021-07-13,2021
245048,1244,2448,2021-07-13,2021
336974,269,1467,2021-07-13,2021
338672,3057,46,2021-07-13,2021
377393,417,1123,2021-07-13,2021
504581,543,603,2021-07-13,2021
562030,1025,4083,2021-07-13,2021
626913,1421,1050,2021-07-13,2021
55994,2423,2425,2021-07-12,2021
104543,1245,54189,2021-07-12,2021
128969,1237,681,2021-07-12,2021
182936,7179,2503,2021-07-12,2021
196722,289,873,2021-07-12,2021
255901,410,13,2021-07-12,2021
288240,2698,3725,2021-07-12,2021
353032,44,1049,2021-07-12,2021
361065,583,15,2021-07-12,2021
370399,338,60551,2021-07-12,2021
375137,3,162,2021-07-12,2021
461833,800,2239,2021-07-12,2021
367468,294,2995,2021-07-11,2021
513245,206,24,2021-07-11,2021
526578,660,2740,2021-07-11,2021
112541,964,15,2021-07-10,2021
136184,1090,3840,2021-07-10,2021
183397,1269,653,2021-07-10,2021
284854,131,3709,2021-07-10,2021
341278,1050,1108,2021-07-10,2021
345061,1075,2424,2021-07-10,2021
535955,294,11,2021-07-10,2021
72768,2441,1091,2021-07-09,2021
91059,29,1010,2021-07-09,2021
200777,1110,289,2021-07-09,2021
226025,6574,2919,2021-07-09,2021
243633,2553,820,2021-07-09,2021
277118,2448,1108,2021-07-09,2021
285548,379,121,2021-07-09,2021
286047,1390,749,2021-07-09,2021
314886,4750,3349,2021-07-09,2021
324503,403,1090,2021-07-09,2021
357158,543,336,2021-07-09,2021
383325,48332,338,2021-07-09,2021
398808,1096,276,2021-07-09,2021
463600,1082,1423,2021-07-09,2021
482107,369,416,2021-07-09,2021
530157,15,3524,2021-07-09,2021
545332,190,41,2021-07-09,2021
547354,1268,1455,2021-07-09,2021
578391,1420,543,2021-07-09,2021
25557,418,583,2021-07-08,2021
41131,987,1519,2021-07-08,2021
70074,3729,49702,2021-07-08,2021
251302,157,167,2021-07-08,2021
282630,11127,3691,2021-07-08,2021
314398,269,39,2021-07-08,2021
356099,1075,11282,2021-07-08,2021
365540,660,2740,2021-07-08,2021
397033,19,5,2021-07-08,2021
448177,44,65,2021-07-08,2021
566723,1032,873,2021-07-08,2021
45146,2919,3840,2021-07-07,2021
57534,3508,3948,2021-07-07,2021
58429,2696,14589,2021-07-07,2021
59337,142,6676,2021-07-07,2021
65318,1050,237,2021-07-07,2021
89654,3948,968,2021-07-07,2021
169260,16239,55686,2021-07-07,2021
249747,1083,48332,2021-07-07,2021
251876,79,237,2021-07-07,2021
305946,3325,982,2021-07-07,2021
332560,415,826,2021-07-07,2021
335225,3302,1050,2021-07-07,2021
381430,23611,48726,2021-07-07,2021
381963,403,1184,2021-07-07,2021
396342,2425,2420,2021-07-07,2021
429987,294,7179,2021-07-07,2021
498899,61825,48332,2021-07-07,2021
531338,1082,2727,2021-07-07,2021
605534,1083,3719,2021-07-07,2021
143029,667,3709,2021-07-06,2021
165825,660,190,2021-07-06,2021
169681,2420,1533,2021-07-06,2021
291760,820,2832,2021-07-06,2021
342012,1090,192,2021-07-06,2021
344519,7378,720,2021-07-06,2021
371245,1075,6912,2021-07-06,2021
376228,10690,2696,2021-07-06,2021
398073,46,583,2021-07-06,2021
415383,1082,172,2021-07-06,2021
448867,61825,63007,2021-07-06,2021
465830,11,244,2021-07-06,2021
615350,1041,2727,2021-07-06,2021
49016,16239,60551,2021-07-05,2021
52281,2832,589,2021-07-05,2021
67082,13,3709,2021-07-05,2021
93827,33,269,2021-07-05,2021
112052,512,1090,2021-07-05,2021
156941,350,124,2021-07-05,2021
182682,2671,553,2021-07-05,2021
192557,903,35,2021-07-05,2021
204189,141,11688,2021-07-05,2021
208772,1039,987,2021-07-05,2021
263267,410,19,2021-07-05,2021
291750,820,2293,2021-07-05,2021
293661,39722,152,2021-07-05,2021
335209,430,190,2021-07-05,2021
336104,2671,441,2021-07-05,2021
341110,294,940,2021-07-05,2021
344695,23826,27,2021-07-05,2021
450218,1245,1096,2021-07-05,2021
504503,7179,3325,2021-07-05,2021
525155,1416,3911,2021-07-05,2021
730581,826,273,2021-07-05,2021
94308,1533,368,2021-07-04,2021
170838,11282,114,2021-07-04,2021
232463,865,105,2021-07-04,2021
341647,12,244,2021-07-04,2021
412669,131,543,2021-07-04,2021
432658,48726,18303,2021-07-04,2021
452084,33,6890,2021-07-04,2021
502239,3057,1096,2021-07-04,2021
568318,16704,443,2021-07-04,2021
58965,2457,3329,2021-07-03,2021
68864,244,1390,2021-07-03,2021
77825,2722,416,2021-07-03,2021
139395,1075,336,2021-07-03,2021
178314,347,41231,2021-07-03,2021
232964,1148,989,2021-07-03,2021
289487,48726,55686,2021-07-03,2021
439292,132,1025,2021-07-03,2021
524860,2861,1159,2021-07-03,2021
575998,16,244,2021-07-03,2021
34130,405,985,2021-07-02,2021
58150,61825,85465,2021-07-02,2021
193859,86,269,2021-07-02,2021
198008,24,23826,2021-07-02,2021
216375,3057,3948,2021-07-02,2021
242063,200,317,2021-07-02,2021
242359,410,800,2021-07-02,2021
247377,2722,1025,2021-07-02,2021
267396,11127,1083,2021-07-02,2021
282700,1050,3368,2021-07-02,2021
318523,3911,180,2021-07-02,2021
323379,417,1465,2021-07-02,2021
344605,1082,1003,2021-07-02,2021
358032,235,202,2021-07-02,2021
417346,281,399,2021-07-02,2021
423744,631,1123,2021-07-02,2021
486083,1083,41231,2021-07-02,2021
524860,1159,2861,2021-07-02,2021
572658,1210,8970,2021-07-02,2021
597087,1301,1465,2021-07-02,2021
775709,660,18303,2021-07-02,2021
14086,46,405,2021-07-01,2021
22860,865,678,2021-07-01,2021
23523,369,206,2021-07-01,2021
24202,3325,3268,2021-07-01,2021
25488,46,1038,2021-07-01,2021
25520,499,610,2021-07-01,2021
27807,46,410,2021-07-01,2021
34784,306,467,2021-07-01,2021
38607,6574,2722,2021-07-01,2021
40680,41,27,2021-07-01,2021
42942,11282,2441,2021-07-01,2021
46413,237,331,2021-07-01,2021
53696,383,317,2021-07-01,2021
54906,130,46,2021-07-01,2021
58995,206,86,2021-07-01,2021
59016,27,418,2021-07-01,2021
59866,631,232,2021-07-01,2021
61989,42,80,2021-07-01,2021
64352,235,1269,2021-07-01,2021
70114,41231,2410,2021-07-01,2021
71830,1075,6912,2021-07-01,2021
79027,1237,383,2021-07-01,2021
79110,10484,449,2021-07-01,2021
79377,42,89,2021-07-01,2021
80059,105,36,2021-07-01,2021
80293,150,1050,2021-07-01,2021
88879,23611,26459,2021-07-01,2021
91727,16239,53646,2021-07-01,2021
92248,855,1177,2021-07-01,2021
93315,1148,865,2021-07-01,2021
93936,1533,331,2021-07-01,2021
94924,16239,10690,2021-07-01,2021
95673,1053,60949,2021-07-01,2021
97241,105,33,2021-07-01,2021
98131,19789,11688,2021-07-01,2021
98512,589,2293,2021-07-01,2021
98543,2741,3609,2021-07-01,2021
98547,2457,2424,2021-07-01,2021
102572,18303,48726,2021-07-01,2021
107544,987,370,2021-07-01,2021
110686,449,7775,2021-07-01,2021
111072,16239,53646,2021-07-01,2021
112935,33,3,2021-07-01,2021
116088,89,33,2021-07-01,2021
121477,1010,379,2021-07-01,2021
124410,167,89,2021-07-01,2021
126414,5,46,2021-07-01,2021
126673,1082,1025,2021-07-01,2021
127573,39,383,2021-07-01,2021
129592,601,157,2021-07-01,2021
129674,16,6574,2021-07-01,2021
131553,660,48332,2021-07-01,2021
131951,410,276,2021-07-01,2021
132209,987,2553,2021-07-01,2021
135492,40,150,2021-07-01,2021
138736,1467,141,2021-07-01,2021
139336,1533,1075,2021-07-01,2021
141050,720,583,2021-07-01,2021
142208,200,403,2021-07-01,2021
143891,121,82,2021-07-01,2021
144545,3690,1124,2021-07-01,2021
147034,631,383,2021-07-01,2021
147043,36,1096,2021-07-01,2021
151213,2999,2759,2021-07-01,2021
153664,41,38,2021-07-01,2021
153754,3840,152,2021-07-01,2021
154351,157,58,2021-07-01,2021
155025,2423,720,2021-07-01,2021
155964,60551,83678,2021-07-01,2021
158534,289,1071,2021-07-01,2021
159098,157,415,2021-07-01,2021
159844,89,24,2021-07-01,2021
159908,10484,141,2021-07-01,2021
160929,206,3,2021-07-01,2021
161057,105,4,2021-07-01,2021
163639,430,276,2021-07-01,2021
165895,46,6195,2021-07-01,2021
166737,16704,3729,2021-07-01,2021
167798,2861,157,2021-07-01,2021
167850,1041,131,2021-07-01,2021
168166,28643,3948,2021-07-01,2021
169873,141,6890,2021-07-01,2021
175188,1301,3327,2021-07-01,2021
177031,39722,3205,2021-07-01,2021
177821,642,724,2021-07-01,2021
181773,1301,6912,2021-07-01,2021
182201,405,36,2021-07-01,2021
182906,1082,5,2021-07-01,2021
182916,415,826,2021-07-01,2021
185427,89,86,2021-07-01,2021
186763,3508,724,2021-07-01,2021
192638,800,749,2021-07-01,2021
193033,157,2036,2021-07-01,2021
193469,405,1096,2021-07-01,2021
194547,3268,982,2021-07-01,2021
195778,27,162,2021-07-01,2021
196126,443,1063,2021-07-01,2021
200056,6195,398,2021-07-01,2021
202591,162,23826,2021-07-01,2021
202788,1304,317,2021-07-01,2021
203412,800,130,2021-07-01,2021
206717,660,2282,2021-07-01,2021
207519,932,3725,2021-07-01,2021
212232,4482,85465,2021-07-01,2021
212430,441,6418,2021-07-01,2021
215096,3008,1039,2021-07-01,2021
216579,16239,49364,2021-07-01,2021
216662,36,6890,2021-07-01,2021
217686,2410,11127,2021-07-01,2021
220496,987,465,2021-07-01,2021
220650,3725,16704,2021-07-01,2021
230552,5,121,2021-07-01,2021
230985,1096,1184,2021-07-01,2021
231650,1304,1283,2021-07-01,2021
233264,2441,3060,2021-07-01,2021
234193,3,1096,2021-07-01,2021
234811,16795,150,2021-07-01,2021
235339,1083,964,2021-07-01,2021
235347,1083,3609,2021-07-01,2021
236041,1416,1005,2021-07-01,2021
236981,42,3,2021-07-01,2021
238856,2672,553,2021-07-01,2021
241477,1090,33,2021-07-01,2021
242272,18303,83678,2021-07-01,2021
244256,2553,465,2021-07-01,2021
248454,10690,35,2021-07-01,2021
248934,18303,60551,2021-07-01,2021
249552,1390,520,2021-07-01,2021
257814,79,16,2021-07-01,2021
257986,723,724,2021-07-01,2021
257987,234,3948,2021-07-01,2021
261905,33,44,2021-07-01,2021
264220,3008,1031,2021-07-01,2021
265513,2553,465,2021-07-01,2021
267396,121,11127,2021-07-01,2021
268119,2578,465,2021-07-01,2021
272261,410,276,2021-07-01,2021
277179,281,23826,2021-07-01,2021
277635,1082,1095,2021-07-01,2021
280080,60949,441,2021-07-01,2021
282028,172,995,2021-07-01,2021
282421,1108,1533,2021-07-01,2021
282954,1063,678,2021-07-01,2021
284248,65,89,2021-07-01,2021
284769,39,79,2021-07-01,2021
286392,60949,3999,2021-07-01,2021
289182,127,80,2021-07-01,2021
290346,2423,2995,2021-07-01,2021
290555,1283,1304,2021-07-01,2021
290862,244,6574,2021-07-01,2021
291400,4083,749,2021-07-01,2021
291739,86,1123,2021-07-01,2021
292534,157,35,2021-07-01,2021
294534,269,10,2021-07-01,2021
294723,53646,48332,2021-07-01,2021
294780,660,60551,2021-07-01,2021
295183,610,1390,2021-07-01,2021
295630,1091,1123,2021-07-01,2021
295744,2672,2671,2021-07-01,2021
300538,121,1083,2021-07-01,2021
303254,631,5,2021-07-01,2021
310458,6574,276,2021-07-01,2021
311489,58,714,2021-07-01,2021
312493,1426,468,2021-07-01,2021
313691,982,83678,2021-07-01,2021
315128,610,1184,2021-07-01,2021
